Date,Tractor Model,Horsepower,Implement Model,Implement Size,Notes,System,Operation (verbatim),MOSES Operation,Speed [km/h],Speed_MIN [km/h],Speed_MAX [km/h],Surf_Disturbance [%],Depth [cm],Depth_MIN [cm],Depth_MAX [cm],TILLAGE_TYPE,TILLAGE_TYPE_Modifier [0-1],STIR,Diesel_use [l/ha],Burial_Coefficient [0-1],Source,Description,Map_Status,STIR_Event,STIR_Missing_Fields,STIR_Inputs_Complete,Year,STIR_Cum_CalendarYear,STIR_Cum_AllYears
2016-03-02,JD 4450,158.0,Dunham Lehr Mulcher,15',,CT,Cultimulch,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2016,38.8375,1302.2749999999999
2016-03-02,JD 4455,156.0,Schmizer,,,CT,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2016,41.03125,1304.46875
2016-03-02,JD 7820,189.0,Hawkins 6 Row Bedder,6 row,,MT,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2016,24.05,425.01875
2016-03-02,JD 4455,156.0,Schmizer,,,MT,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2016,26.24375,427.2125
2016-03-02,JD 4450,158.0,Dunham Lehr Mulcher,15',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2016,,
2016-03-02,JD 7820,189.0,Hawkins 6 Row Bedder,6 row,,ST,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2016,26.1625,417.67375
2016-03-02,JD 4455,156.0,Schmizer,,,ST,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2016,28.356250000000003,419.8675
2016-03-02,JD 4450,158.0,Dunham Lehr Mulcher,15',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2016,,
2016-03-03,,,Foundation Seed Drill,,"This wasn't a custom job, but probably makes sense to custom this out",CT,Plant Barley,"Drill or airseeder, double disk",8.045,5.6315,10.4585,65.0,3.81,2.54,5.08,TILLAGE_TYPE_MIX_INV,0.8,6.3375,3.33144,0.2275,USDA_MOSES_2023-02-24,"Drill or air seeder with double disk openers on 7 to 10 inch spacings.  Rev102403 DTL  Added 40 lbs. start storage biomass default for new veg.  022212 DTL, deleted kill process 11/16/2012 DTL",OK,6.3375,,True,2016,47.36875,1310.8062499999999
2016-03-03,,,Foundation Seed Drill,,"This wasn't a custom job, but probably makes sense to custom this out",MT,Plant Barley,"Drill or airseeder, double disk",8.045,5.6315,10.4585,65.0,3.81,2.54,5.08,TILLAGE_TYPE_MIX_INV,0.8,6.3375,3.33144,0.2275,USDA_MOSES_2023-02-24,"Drill or air seeder with double disk openers on 7 to 10 inch spacings.  Rev102403 DTL  Added 40 lbs. start storage biomass default for new veg.  022212 DTL, deleted kill process 11/16/2012 DTL",OK,6.3375,,True,2016,32.58125,433.55
2016-03-03,,,Foundation Seed Drill,,"This wasn't a custom job, but probably makes sense to custom this out",ST,Plant Barley,"Drill or airseeder, double disk",8.045,5.6315,10.4585,65.0,3.81,2.54,5.08,TILLAGE_TYPE_MIX_INV,0.8,6.3375,3.33144,0.2275,USDA_MOSES_2023-02-24,"Drill or air seeder with double disk openers on 7 to 10 inch spacings.  Rev102403 DTL  Added 40 lbs. start storage biomass default for new veg.  022212 DTL, deleted kill process 11/16/2012 DTL",OK,6.3375,,True,2016,34.69375,426.205
2016-05-05,,,,,,CT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2016,,
2016-05-05,,,,,,MT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2016,,
2016-05-05,,,,,,ST,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2016,,
2016-07-25,1660 Combine,,,,,CT,Harvest Barley,"Harvest, knife, windrow, combine",8.045,5.6315,10.4585,100.0,5.08,5.08,7.62,TILLAGE_TYPE_LIFT,0.4,6.5,31.4636,0.25,USDA_MOSES_2023-02-24,"2/95 DDB MN & ND Knife or undercut field beans.   Bean stems and some roots placed  in a windrow for harvest.  This operation undercuts the plant and lifts, and windrows the plants. Also includes the harvest which occurs a few days later and spreads the residue back on the disturbed surface.  Rev 043008 DTL  Revised energy  use rev 071711 ggf",OK,6.5,,True,2016,53.86875,1317.3062499999999
2016-07-25,1660 Combine,,,,,MT,Harvest Barley,"Harvest, knife, windrow, combine",8.045,5.6315,10.4585,100.0,5.08,5.08,7.62,TILLAGE_TYPE_LIFT,0.4,6.5,31.4636,0.25,USDA_MOSES_2023-02-24,"2/95 DDB MN & ND Knife or undercut field beans.   Bean stems and some roots placed  in a windrow for harvest.  This operation undercuts the plant and lifts, and windrows the plants. Also includes the harvest which occurs a few days later and spreads the residue back on the disturbed surface.  Rev 043008 DTL  Revised energy  use rev 071711 ggf",OK,6.5,,True,2016,39.08125,440.05
2016-07-25,1660 Combine,,,,,ST,Harvest Barley,"Harvest, knife, windrow, combine",8.045,5.6315,10.4585,100.0,5.08,5.08,7.62,TILLAGE_TYPE_LIFT,0.4,6.5,31.4636,0.25,USDA_MOSES_2023-02-24,"2/95 DDB MN & ND Knife or undercut field beans.   Bean stems and some roots placed  in a windrow for harvest.  This operation undercuts the plant and lifts, and windrows the plants. Also includes the harvest which occurs a few days later and spreads the residue back on the disturbed surface.  Rev 043008 DTL  Revised energy  use rev 071711 ggf",OK,6.5,,True,2016,41.19375,432.705
2016-07-26,,,JD 568 Round Baler 5x6,,,CT,Bale Straw,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2016,69.225,1332.6625
2016-07-26,,,JD 568 Round Baler 5x6,,,MT,Bale Straw,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2016,54.4375,455.40625
2016-07-26,,,JD 568 Round Baler 5x6,,,ST,Bale Straw,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2016,56.55,448.06125
2016-09-02,,,,,,CT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2016,,
2016-09-02,,,,,,MT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2016,,
2016-09-02,,,,,,ST,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2016,,
2016-09-03,,,,,,CT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2016,,
2016-09-03,,,,,,MT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2016,,
2016-09-03,,,,,,ST,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2016,,
2017-03-10,JD 7820,189.0,Brillon Mulcher,25',,CT,Cultimulch,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2017,2.1937499999999996,1334.8562499999998
2017-03-10,JD 8295R,295.0,Case 165 6 Bottom Plow,,,CT,Moldboard Plow,"Plow, deep, large, moldboard",4.827,3.218,6.436,100.0,76.2,60.96,91.44,TILLAGE_TYPE_MIXING,0.7,102.37499999999999,33.3144,0.99,USDA_MOSES_2023-02-24,Deep Moldboard plow 30 inch operating depth.  used to bury large amouns of residue or undesireable soil such as sand deposition or to bring heavy textured matural to the surface.  111705 DTL,OK,102.37499999999999,,True,2017,104.56874999999998,1437.2312499999998
2017-03-10,JD 8295R,295.0,Case 165 6 Bottom Plow,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-03-10,JD 7820,189.0,Brillon Mulcher,25',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-03-10,JD 8295R,295.0,Case 165 6 Bottom Plow,,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-03-10,JD 7820,189.0,Brillon Mulcher,25',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-03-14,JD 4455,156.0,Brillon Mulcher,15',,CT,Cultimulch,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2017,106.76249999999997,1439.425
2017-03-14,JD 8245R,245.0,Art's Way 2400 Landplane,24',,CT,Landplane,Land plane,6.436,4.827,12.872,100.0,5.08,2.54,10.16,TILLAGE_TYPE_MIX_INV,0.8,10.4,8.3286,0.4,USDA_MOSES_2023-02-24,Land plane or land leveler. Rev 032006 DTL,OK,10.4,,True,2017,117.16249999999998,1449.8249999999998
2017-03-14,JD 4455,156.0,Brillon Mulcher,15',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-03-14,JD 8245R,245.0,Art's Way 2400 Landplane,24',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-03-14,JD 4455,156.0,Brillon Mulcher,15',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-03-14,JD 8245R,245.0,Art's Way 2400 Landplane,24',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-04-10,JD 4440,144.0,Brillon Mulcher,15',,CT,Cultimulch w/ Pre-plant Fertilizer,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2017,120.41249999999998,1453.0749999999998
2017-04-10,,,PV COOP Airflow,,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-04-10,,,PV COOP Airflow,,,MT,Pre-Plant Fertilizer,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2017,3.25,458.65625
2017-04-10,JD 4440,144.0,Brillon Mulcher,15',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-04-10,,,PV COOP Airflow,,,ST,Pre-Plant Fertilizer,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2017,3.25,451.31125
2017-04-10,JD 4440,144.0,Brillon Mulcher,15',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-04-13,JD 7820,189.0,Hawkins 6 Row Bedder,6 row,,CT,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2017,141.21249999999998,1473.875
2017-04-13,JD 4440,144.0,Brillon Mulcher,15',,CT,Cultimulch,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2017,143.40624999999997,1476.06875
2017-04-13,JD 8295R,295.0,6 Row Orthoman 1tRIPr,6 row,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-04-13,JD 7820,189.0,Hawkins 6 Row Bedder,6 row,,MT,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2017,24.05,479.45625
2017-04-13,JD 8295R,295.0,6 Row Orthoman 1tRIPr,6 row,,MT,Strip Till + Fert,"Fert. applic., strip-till 30 in",8.045,5.6315,10.4585,33.0,12.7,10.16,25.4,TILLAGE_TYPE_LIFT,0.4,5.3625,8.3286,0.165,USDA_MOSES_2023-02-24,Used to mark rows or apply fertilizer for strip till systems.  12-07-01 DTL,OK,5.3625,,True,2017,29.4125,484.81874999999997
2017-04-13,JD 4440,144.0,Brillon Mulcher,15',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-04-13,JD 7820,189.0,Hawkins 6 Row Bedder,6 row,,ST,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2017,24.05,472.11125
2017-04-13,JD 8295R,295.0,6 Row Orthoman 1tRIPr,6 row,,ST,Strip Till + Fert,"Fert. applic., strip-till 30 in",8.045,5.6315,10.4585,33.0,12.7,10.16,25.4,TILLAGE_TYPE_LIFT,0.4,5.3625,8.3286,0.165,USDA_MOSES_2023-02-24,Used to mark rows or apply fertilizer for strip till systems.  12-07-01 DTL,OK,5.3625,,True,2017,29.4125,477.47375
2017-04-13,JD 4440,144.0,Brillon Mulcher,15',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-04-14,JD 4440,144.0,Schmizer,,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-04-14,JD 4440,144.0,Schmizer,,,MT,Cultimulch,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2017,31.60625,487.0125
2017-04-14,JD 4440,144.0,Schmizer,,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-04-19,JD 7820,189.0,7300 6 row,6 row,,CT,Plant Silage Corn,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2017,146.65624999999997,1479.31875
2017-04-19,JD 7820,189.0,7300 6 row,6 row,,MT,Plant Silage Corn,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2017,34.85625,490.2625
2017-04-19,JD 7820,189.0,7300 6 row,6 row,,ST,Plant Silage Corn,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2017,32.6625,480.72375
2017-06-21,JD 7820,189.0,Eversman 1076 6 Row Cultivator,6 row,,CT,Cultivate,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2017,161.28124999999997,1493.94375
2017-06-21,JD 4010,89.0,Schaben 12 row 3pt sprayer,12 row,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2017,,
2017-06-21,JD 7820,189.0,Eversman 1076 6 Row Cultivator,6 row,,MT,Cultivate,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2017,49.48125,504.8875
