Year,Treatment,Analyte,mean,median,low,high,n_draws,point_total_mg
2025,MT,TKN,372053.05941377266,170575.628429629,88329.57597566413,2640106.5469322815,2000,128550.47948582243
2025,MT,TP,175431.79182814894,83133.84060098563,44179.35891543127,912431.2637492057,2000,61512.292107621724
2025,MT,TSS,97987970.42163971,46798340.341686174,26238387.465175234,523587775.7265559,2000,34540104.37473381
2025,ST,NO2,248910.7066273267,119445.2988843738,69242.35840591732,1029806.0030677231,2000,84538.12811964062
2025,ST,NO3,486644.56849876436,234021.45694684875,138861.26760889034,1896818.829508831,2000,168022.466022957
2025,ST,OP,67737.58422957045,33124.024749467506,16615.253168059775,323793.7750440661,2000,22311.152539723626
2025,ST,TDS,112170117.26224266,54660327.24131518,32896583.940765966,433752496.9072617,2000,38883405.464795835
2025,ST,TKN,328731.91937085334,155624.39760011632,87466.90691668466,1634871.9250482314,2000,112792.79087597306
2025,ST,TP,185844.21485115355,89916.54900411435,50073.55017204236,776608.7021058234,2000,63676.56409230646
2025,ST,TSS,97821963.71875103,48161196.83559133,28227267.949714847,378035193.1709499,2000,33762048.40051609
