PhysicalEventID,Analyte,Year,Treatment,Observed_mg_L,n_source_observations,Method,Modeled_mg_L,central_estimate_type,resolution
PE_f28eca55841e3590b19f,TKN,2015,MT,0.33,1,ML,0.3467424901100364,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_fc35961bbf4775b1838e,TKN,2015,MT,1.09,1,ML,0.95687572558874,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_27068e46a99396e37068,TKN,2015,ST,0.192,1,ML,0.2456197145641458,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_2bc636c51bdfedd7a673,TKN,2015,ST,0.121,1,ML,0.1895308955348719,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_61cbb9676a953528de2c,TKN,2015,ST,0.282,1,ML,0.3212991482462361,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_64548a06be4bb873cda0,TKN,2015,ST,0.94,1,ML,0.5614776118940191,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_72bbe667892a258fbed0,TKN,2015,ST,0.381,1,ML,0.3031114658334696,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_8b715eebc00f1d87b8e3,TKN,2015,ST,0.327,1,ML,0.422787669065388,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_982e6a4e7c9174d09a3c,TKN,2015,ST,2.53,1,ML,2.0223561497645943,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_ab750944465b3b03a5ec,TKN,2015,ST,0.316,1,ML,0.3596672106089593,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_c173a335fbc6a1794117,TKN,2015,ST,0.115,1,ML,0.3459206678811107,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_e9d0921860cc7c87fefe,TKN,2015,ST,0.198,1,ML,0.2109218593940676,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_ef16b92ac44718ed6fbe,TKN,2015,ST,2.17,1,ML,0.979779088453306,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_f98814c17b9da4b10046,TKN,2015,ST,1.02,1,ML,0.6142078465304576,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_571c968894d925b12ac7,TKN,2016,CT,0.04,2,ML,0.2804258220659311,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_796a63125680b03b1a47,TKN,2016,CT,0.0645,2,ML,0.3431313053278216,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_962807ecf486db3c765b,TKN,2016,CT,0.0395,2,ML,0.1989578018188708,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_cf4508303fbec7c40fe5,TKN,2016,CT,0.2175,2,ML,0.1979843543655715,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_06726b0bbd436c0f2638,TKN,2016,MT,0.129,2,ML,0.1261139008654068,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_1d9fa89274a5507fb9c3,TKN,2016,MT,0.1385,2,ML,0.1403088386978767,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_2836684cbc95d298d128,TKN,2016,MT,0.098,2,ML,0.1170893220919607,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_e91aef82d1d0158c64de,TKN,2016,MT,0.0615,2,ML,0.1304274935753162,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_245bc6dafec7fe277df3,TKN,2016,ST,0.038,2,ML,0.051929749739901,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_518a902e850a37a6e1f7,TKN,2016,ST,0.1245,2,ML,0.1185787158489145,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_7b17489d08fa900cd025,TKN,2016,ST,0.0455,2,ML,0.1322954993092034,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_ed07163240c41f058ff7,TKN,2016,ST,0.14400000000000002,2,ML,0.1138510365713403,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_0db94b33091790ae448c,TKN,2017,CT,0.0,3,ML,0.6525643060778499,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_1286406ef8d51ffa7b89,TKN,2017,CT,5.8,1,ML,4.259272716673038,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_20fd7645e8886a1975a0,TKN,2017,CT,4.0,1,ML,3.330354146640811,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_31bb29072ce592a58136,TKN,2017,CT,8.15,2,ML,5.362702203997088,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_4a45291481f1020c04f7,TKN,2017,CT,1.35,2,ML,1.7366805226828572,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_a249f721c9cded6ed477,TKN,2017,CT,1.5,3,ML,1.8738342814701128,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_a86f0dd73b63a18791b9,TKN,2017,CT,4.2,3,ML,2.053042942626296,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_c0e9a65e116d987d3dfe,TKN,2017,CT,1.75,2,ML,1.718221786887845,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_c67a9e43f22b05bb8d70,TKN,2017,CT,8.100000000000001,2,ML,5.811452244512745,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_c6a22d9daf9658c76f8d,TKN,2017,CT,2.0,2,ML,1.907181664043732,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_c7e10f3a52f813c6a07a,TKN,2017,CT,0.9650000000000001,2,ML,1.5007216523605251,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_f0acae9004db30c9f89b,TKN,2017,CT,6.3,1,ML,4.043737975200024,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_01ef9362ba3276afc3a9,TKN,2017,MT,3.1500000000000004,2,ML,1.4439368340580212,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_0d069e1b4f6cd76df6ac,TKN,2017,MT,0.6,1,ML,1.4044567561273855,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_283a79a4d7e1d99ea45c,TKN,2017,MT,0.71,1,ML,1.0179198611274904,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3712d644db8e7505fd90,TKN,2017,MT,0.85,2,ML,0.984287612426979,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_44c3319c1ae4491d3b22,TKN,2017,MT,0.0,1,ML,0.8592311853912532,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_5f5cdcb0357234b8314a,TKN,2017,MT,0.165,2,ML,0.2978735496210538,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_72973ed7fd2fafa39b49,TKN,2017,MT,0.0,1,ML,1.239303874759825,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_7563047765a1e3f047e6,TKN,2017,MT,2.6,1,ML,2.783296435766946,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_ae6e7b1bd3de16ea6d0f,TKN,2017,MT,1.5,1,ML,1.3049016008844458,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_c9e73ef1dabab1e96c37,TKN,2017,MT,3.7,2,ML,2.3744006072231443,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_df9fe3439780c58ef619,TKN,2017,MT,2.5,2,ML,0.3131091964433005,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_fa68bde0c7a186695c73,TKN,2017,MT,1.4,1,ML,1.667462832043504,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_20cdd4f089d2cb0bb73d,TKN,2017,ST,0.195,2,ML,0.2865929321063442,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_4998c6ec98ba5c91a95d,TKN,2017,ST,1.6,3,ML,0.8605498688837505,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_4d317db65fbb1df71b52,TKN,2017,ST,0.0,3,ML,0.0,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_531c541dd4a3fff82f15,TKN,2017,ST,0.0,1,ML,0.6961500702643242,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_568f0b5ec6deda07b9f9,TKN,2017,ST,1.1,1,ML,1.6253405535731291,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_6ca81f85570cae0e0d9c,TKN,2017,ST,1.9,2,ML,1.728330877876601,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_8b4c5aba46522be8a6ae,TKN,2017,ST,0.0,1,ML,1.0031669674391428,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_9be29822841d41a56b41,TKN,2017,ST,0.6,2,ML,0.9092363756794892,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_dd2eb9cbf33aadc76796,TKN,2017,ST,0.0,2,ML,0.2481227673970866,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_e8e143ce24098f6b3f6d,TKN,2017,ST,1.0,3,ML,1.012353444016881,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_fae3faa31fd03c716eb2,TKN,2017,ST,0.405,2,ML,0.5640460020651261,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_166bc984fea383507df7,TKN,2020,CT,1.9,2,ML,1.8896145290943056,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_568a40e75356dbe2944f,TKN,2020,CT,1.9,2,ML,1.8739303104042644,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_5cea09f5406d83c18d64,TKN,2020,CT,1.2,1,ML,2.3280808574598826,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_5fe6f2ac660a17d837bd,TKN,2020,CT,1.2,1,ML,2.2989841108429587,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_81e03fd81db11fe99704,TKN,2020,CT,2.35,2,ML,2.6167975943276485,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_956f49ab7f5a452d4e47,TKN,2020,CT,3.4,2,ML,2.979242808730264,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_a2e77087ab55e269e32c,TKN,2020,CT,2.2,1,ML,3.921943920866865,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_d03c293a07504dee9823,TKN,2020,CT,1.75,2,ML,2.1420752088643464,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_f112cb116ff39b0745d1,TKN,2020,CT,1.8,1,ML,2.0970179521332426,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_1c61ae236bb189923470,TKN,2020,MT,1.35,2,ML,0.7365603764041866,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3f0bbb475c6994c60cf6,TKN,2020,MT,1.2,1,ML,1.2862288318852353,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_48332f955c6c36e57528,TKN,2020,MT,1.8,2,ML,1.0501632468904658,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_61b68e752c1619aa8c43,TKN,2020,MT,1.1,1,ML,1.583706076578446,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_8ed15b2f1e5372b81dc7,TKN,2020,MT,1.2,1,ML,0.9801912235573528,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_a32b9b1cc443544ce423,TKN,2020,MT,1.35,2,ML,1.3016751138954368,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_addb6558497635dd3d9a,TKN,2020,MT,0.0,2,ML,0.5858151644514575,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_f20fe17d9d856cebbcf8,TKN,2020,MT,1.0,2,ML,0.9874947185286176,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_f8ef94027a8e2bfa6b9c,TKN,2020,MT,2.1,1,ML,2.5067930702922747,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_0b902961f965469f339e,TKN,2020,ST,0.0,2,ML,0.280090334983309,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3f6400cdcf4fab1e9fc1,TKN,2020,ST,2.3,1,ML,2.7751159752298697,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_46cc9f71204f4afd638d,TKN,2020,ST,1.2,1,ML,1.5657260216719933,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_49fb6cd53fdd5e458f64,TKN,2020,ST,0.0,2,ML,0.4037453971571149,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_5ff3d0ad9d787e19a7ca,TKN,2020,ST,1.65,2,ML,0.9552569228520992,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_875be1f39b86704274b0,TKN,2020,ST,2.0,1,ML,0.9124592236349288,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_e92a1d87a3645647bd4e,TKN,2020,ST,0.0,2,ML,0.1673362010334009,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_ee23dd5347fd2acef254,TKN,2020,ST,1.3,1,ML,1.151199624871043,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_fc822425df54345742cb,TKN,2020,ST,2.0999999999999996,2,ML,1.3969331963442544,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_051cd85fc942217be314,TKN,2021,CT,2.5,2,ML,2.64275687156562,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_0ac2121b8fe18c0053e2,TKN,2021,CT,2.0,3,ML,2.97810280815562,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_21dfe39111b133765d37,TKN,2021,CT,4.6,2,ML,3.966061272160428,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_21eb97240c4e244d59c9,TKN,2021,CT,4.800000000000001,2,ML,4.641475575933201,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_2e40b6e91cc7d5ecd6c3,TKN,2021,CT,4.050000000000001,2,ML,4.008676235476208,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_33074ef569f8079ca2c5,TKN,2021,CT,6.25,2,ML,5.942178687713545,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3e80216d31c31cb94be7,TKN,2021,CT,1.7000000000000002,4,ML,2.767603072014164,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_43f0020c0e87bb28cb4f,TKN,2021,CT,4.75,2,ML,5.870416471205277,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_7bb31d342461203b532f,TKN,2021,CT,3.4000000000000004,4,ML,2.444608773630137,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_a1506e8e5a02282cf157,TKN,2021,CT,6.25,2,ML,5.256214504295018,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_a9b65e771f7f28532999,TKN,2021,CT,2.75,4,ML,2.334645072125424,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_e9ed7c0da6f350ec0ebd,TKN,2021,CT,6.8,2,ML,3.018728444348436,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_10a82e2f3d5ad96163d0,TKN,2021,MT,1.9,2,ML,1.714469535268376,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_29232e3b1d0dd0846861,TKN,2021,MT,1.75,4,ML,1.7602722674960989,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_3b0275b6f31aa3c48b11,TKN,2021,MT,0.44,2,ML,1.1136691229999447,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
PE_51b615c0027e4e29028e,TKN,2021,MT,2.25,2,ML,2.6026479635365014,full_record_deterministic_prediction,one median measured concentration per PhysicalEventID x Analyte
